
---------- Begin Simulation Statistics ----------
final_tick                               443445743600                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset)
host_inst_rate                                 354071                       # Simulator instruction rate (inst/s)
host_mem_usage                               16980368                       # Number of bytes of host memory used
host_op_rate                                   366619                       # Simulator op (including micro ops) rate (op/s)
host_seconds                                  5221.17                       # Real time elapsed on the host
host_tick_rate                               84932174                       # Simulator tick rate (ticks/s)
sim_freq                                 1000000000000                       # Frequency of simulated ticks
sim_insts                                  1848666448                       # Number of instructions simulated
sim_ops                                    1914183249                       # Number of ops (including micro ops) simulated
sim_seconds                                  0.443446                       # Number of seconds simulated
sim_ticks                                443445743600                       # Number of ticks simulated
system.cpu.cc_regfile_reads                 664814352                       # number of cc regfile reads
system.cpu.cc_regfile_writes                666171533                       # number of cc regfile writes
system.cpu.committedInsts                  1848666448                       # Number of Instructions Simulated
system.cpu.committedOps                    1914183249                       # Number of Ops (including micro ops) Simulated
system.cpu.cpi                               0.599683                       # CPI: Cycles Per Instruction
system.cpu.cpi_total                         0.599683                       # CPI: Total CPI of All Threads
system.cpu.idleCycles                           64719                       # Total number of cycles that the CPU has spent unscheduled due to idling
system.cpu.iew.branchMispredicts              4807785                       # Number of branch mispredicts detected at execute
system.cpu.iew.exec_branches                267609579                       # Number of branches executed
system.cpu.iew.exec_nop                       2733981                       # number of nop insts executed
system.cpu.iew.exec_rate                     1.879440                       # Inst execution rate
system.cpu.iew.exec_refs                    980831526                       # number of memory reference insts executed
system.cpu.iew.exec_stores                  206785787                       # Number of stores executed
system.cpu.iew.exec_swp                             0                       # number of swp insts executed
system.cpu.iew.iewBlockCycles                92433749                       # Number of cycles IEW is blocking
system.cpu.iew.iewDispLoadInsts             837801075                       # Number of dispatched load instructions
system.cpu.iew.iewDispNonSpecInsts               1920                       # Number of dispatched non-speculative instructions
system.cpu.iew.iewDispSquashedInsts                 0                       # Number of squashed instructions skipped by dispatch
system.cpu.iew.iewDispStoreInsts            240221604                       # Number of dispatched store instructions
system.cpu.iew.iewDispatchedInsts          2298622901                       # Number of instructions dispatched to IQ
system.cpu.iew.iewExecLoadInsts             774045739                       # Number of load instructions executed
system.cpu.iew.iewExecSquashedInsts           9413469                       # Number of squashed instructions skipped in execute
system.cpu.iew.iewExecutedInsts            2083574339                       # Number of executed instructions
system.cpu.iew.iewIQFullEvents                   7549                       # Number of times the IQ has become full, causing a stall
system.cpu.iew.iewIdleCycles                        0                       # Number of cycles IEW is idle
system.cpu.iew.iewLSQFullEvents                 34932                       # Number of times the LSQ has become full, causing a stall
system.cpu.iew.iewSquashCycles                4488124                       # Number of cycles IEW is squashing
system.cpu.iew.iewUnblockCycles                 46114                       # Number of cycles IEW is unblocking
system.cpu.iew.memOrderViolationEvents         118275                       # Number of memory order violations
system.cpu.iew.predictedNotTakenIncorrect      1894483                       # Number of branches that were predicted not taken incorrectly
system.cpu.iew.predictedTakenIncorrect        2913302                       # Number of branches that were predicted taken incorrectly
system.cpu.iew.wb_consumers                2251818678                       # num instructions consuming a value
system.cpu.iew.wb_count                    2066495061                       # cumulative count of insts written-back
system.cpu.iew.wb_fanout                     0.700142                       # average fanout of values written-back
system.cpu.iew.wb_producers                1576591966                       # num instructions producing a value
system.cpu.iew.wb_rate                       1.864034                       # insts written-back per cycle
system.cpu.iew.wb_sent                     2069409087                       # cumulative count of insts sent to commit
system.cpu.int_regfile_reads               2339712991                       # number of integer regfile reads
system.cpu.int_regfile_writes              1632421443                       # number of integer regfile writes
system.cpu.ipc                               1.667547                       # IPC: Instructions Per Cycle
system.cpu.ipc_total                         1.667547                       # IPC: Total IPC of All Threads
system.cpu.iq.FU_type_0::SimdSha1Hash               0      0.00%     52.70% # Type of FU issued
system.cpu.iq.FU_type_0::SimdSha1Hash2              0      0.00%     52.70% # Type of FU issued
system.cpu.iq.FU_type_0::SimdSha256Hash             0      0.00%     52.70% # Type of FU issued
system.cpu.iq.FU_type_0::SimdSha256Hash2            0      0.00%     52.70% # Type of FU issued
system.cpu.iq.FU_type_0::SimdShaSigma2              0      0.00%     52.70% # Type of FU issued
system.cpu.iq.FU_type_0::SimdShaSigma3              0      0.00%     52.70% # Type of FU issued
system.cpu.iq.FU_type_0::SimdPredAlu                0      0.00%     52.70% # Type of FU issued
system.cpu.iq.FU_type_0::MemRead            779957373     37.27%     89.97% # Type of FU issued
system.cpu.iq.FU_type_0::MemWrite           209926709     10.03%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::FloatMemRead               0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::FloatMemWrite              0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::IprAccess                  0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::InstPrefetch               0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::total             2092987808                       # Type of FU issued
system.cpu.iq.fp_alu_accesses                       0                       # Number of floating point alu accesses
system.cpu.iq.fp_inst_queue_reads                   0                       # Number of floating instruction queue reads
system.cpu.iq.fp_inst_queue_wakeup_accesses            0                       # Number of floating instruction queue wakeup accesses
system.cpu.iq.fp_inst_queue_writes                  0                       # Number of floating instruction queue writes
system.cpu.iq.fu_busy_cnt                   939163120                       # FU busy when requested
system.cpu.iq.fu_busy_rate                   0.448719                       # FU busy rate (busy events/executed inst)
system.cpu.iq.fu_full::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available
system.cpu.iq.fu_full::IntAlu               189187935     20.14%     20.14% # attempts to use FU when none available
system.cpu.iq.fu_full::IntMult                  89244      0.01%     20.15% # attempts to use FU when none available
system.cpu.iq.fu_full::IntDiv                       3      0.00%     20.15% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatAdd                     0      0.00%     20.15% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatCmp                     3      0.00%     20.15% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatCvt                    26      0.00%     20.15% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMult                    0      0.00%     20.15% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMultAcc                 0      0.00%     20.15% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatDiv                    22      0.00%     20.15% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMisc                   20      0.00%     20.15% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatSqrt                    0      0.00%     20.15% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAdd                      0      0.00%     20.15% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAddAcc                   0      0.00%     20.15% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAlu                      7      0.00%     20.15% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdCmp                    109      0.00%     20.15% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdCvt                      4      0.00%     20.15% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMisc                     0      0.00%     20.15% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMult                     0      0.00%     20.15% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMultAcc                  0      0.00%     20.15% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShift                    0      0.00%     20.15% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShiftAcc                 0      0.00%     20.15% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdDiv                      0      0.00%     20.15% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSqrt                     0      0.00%     20.15% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatAdd                 0      0.00%     20.15% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatAlu                 0      0.00%     20.15% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatCmp                 0      0.00%     20.15% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatCvt                 0      0.00%     20.15% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatDiv                 0      0.00%     20.15% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMisc                0      0.00%     20.15% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMult                0      0.00%     20.15% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMultAcc             0      0.00%     20.15% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatSqrt                0      0.00%     20.15% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceAdd                0      0.00%     20.15% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceAlu                0      0.00%     20.15% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceCmp                0      0.00%     20.15% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatReduceAdd            0      0.00%     20.15% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatReduceCmp            0      0.00%     20.15% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAes                      0      0.00%     20.15% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAesMix                   0      0.00%     20.15% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha1Hash                 0      0.00%     20.15% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha1Hash2                0      0.00%     20.15% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha256Hash               0      0.00%     20.15% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha256Hash2              0      0.00%     20.15% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShaSigma2                0      0.00%     20.15% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShaSigma3                0      0.00%     20.15% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdPredAlu                  0      0.00%     20.15% # attempts to use FU when none available
system.cpu.iq.fu_full::MemRead              693030457     73.79%     93.95% # attempts to use FU when none available
system.cpu.iq.fu_full::MemWrite              56855290      6.05%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMemRead                 0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMemWrite                0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::IprAccess                    0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::InstPrefetch                 0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.int_alu_accesses             3031955265                       # Number of integer alu accesses
system.cpu.iq.int_inst_queue_reads         6261655480                       # Number of integer instruction queue reads
system.cpu.iq.int_inst_queue_wakeup_accesses   2066329712                       # Number of integer instruction queue wakeup accesses
system.cpu.iq.int_inst_queue_writes        2677497120                       # Number of integer instruction queue writes
system.cpu.iq.iqInstsAdded                 2295886993                       # Number of instructions added to the IQ (excludes non-spec)
system.cpu.iq.iqInstsIssued                2092987808                       # Number of instructions issued
system.cpu.iq.iqNonSpecInstsAdded                1927                       # Number of non-speculative instructions added to the IQ
system.cpu.iq.iqSquashedInstsExamined       381705670                       # Number of squashed instructions iterated over during squash; mainly for profiling
system.cpu.iq.iqSquashedInstsIssued          28329934                       # Number of squashed instructions issued
system.cpu.iq.iqSquashedNonSpecRemoved           1475                       # Number of squashed non-spec instructions that were removed
system.cpu.iq.iqSquashedOperandsExamined    351134885                       # Number of squashed operands that are examined and possibly removed from graph
system.cpu.iq.issued_per_cycle::samples    1108549641                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::mean         1.888042                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::stdev        1.255186                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::underflows            0      0.00%      0.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::0           231771055     20.91%     20.91% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::1           163635846     14.76%     35.67% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::2           289492528     26.11%     61.78% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::3           348128152     31.40%     93.19% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::4            71627926      6.46%     99.65% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::5             3894061      0.35%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::6                  70      0.00%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::7                   3      0.00%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::8                   0      0.00%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::overflows            0      0.00%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::min_value            0                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::max_value            7                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::total      1108549641                       # Number of insts issued each cycle
system.cpu.iq.rate                           1.887931                       # Inst issue rate
system.cpu.iq.vec_alu_accesses                 195473                       # Number of vector alu accesses
system.cpu.iq.vec_inst_queue_reads             362831                       # Number of vector instruction queue reads
system.cpu.iq.vec_inst_queue_wakeup_accesses       165349                       # Number of vector instruction queue wakeup accesses
system.cpu.iq.vec_inst_queue_writes            215530                       # Number of vector instruction queue writes
system.cpu.memDep0.conflictingLoads         361912029                       # Number of conflicting loads.
system.cpu.memDep0.conflictingStores         61519001                       # Number of conflicting stores.
system.cpu.memDep0.insertedLoads            837801075                       # Number of loads inserted to the mem dependence unit.
system.cpu.memDep0.insertedStores           240221604                       # Number of stores inserted to the mem dependence unit.
system.cpu.misc_regfile_reads              4577351224                       # number of misc regfile reads
system.cpu.misc_regfile_writes                  68817                       # number of misc regfile writes
system.cpu.numCycles                       1108614360                       # number of cpu cycles simulated
system.cpu.numWorkItemsCompleted                    0                       # number of work items this cpu completed
system.cpu.numWorkItemsStarted                      0                       # number of work items this cpu started
system.cpu.timesIdled                             536                       # Number of times that the entire CPU went into an idle state and unscheduled itself
system.cpu.vec_regfile_reads                   128600                       # number of vector regfile reads
system.cpu.vec_regfile_writes                  124478                       # number of vector regfile writes
system.cpu.workload.numSyscalls                   278                       # Number of system calls
system.membus.snoop_filter.hit_multi_requests            0                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data.
system.membus.snoop_filter.hit_multi_snoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data.
system.membus.snoop_filter.hit_single_requests      2086305                       # Number of requests hitting in the snoop filter with a single holder of the requested data.
system.membus.snoop_filter.hit_single_snoops            0                       # Number of snoops hitting in the snoop filter with a single holder of the requested data.
system.membus.snoop_filter.tot_requests       4180630                       # Total number of requests made to the snoop filter.
system.membus.snoop_filter.tot_snoops               0                       # Total number of snoops made to the snoop filter.
system.tol2bus.snoop_filter.hit_multi_requests         1086                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data.
system.tol2bus.snoop_filter.hit_multi_snoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data.
system.tol2bus.snoop_filter.hit_single_requests     24232285                       # Number of requests hitting in the snoop filter with a single holder of the requested data.
system.tol2bus.snoop_filter.hit_single_snoops        38853                       # Number of snoops hitting in the snoop filter with a single holder of the requested data.
system.tol2bus.snoop_filter.tot_requests     48465345                       # Total number of requests made to the snoop filter.
system.tol2bus.snoop_filter.tot_snoops          38853                       # Total number of snoops made to the snoop filter.
system.clk_domain.clock                          1000                       # Clock period in ticks
system.cpu.branchPred.lookups               326685216                       # Number of BP lookups
system.cpu.branchPred.condPredicted         263249597                       # Number of conditional branches predicted
system.cpu.branchPred.condIncorrect           4380236                       # Number of conditional branches incorrect
system.cpu.branchPred.BTBLookups            203989306                       # Number of BTB lookups
system.cpu.branchPred.BTBHits               203963410                       # Number of BTB hits
system.cpu.branchPred.BTBHitPct             99.987305                       # BTB Hit Percentage
system.cpu.branchPred.RASUsed                23401714                       # Number of times the RAS was used to get a target.
system.cpu.branchPred.RASIncorrect                625                       # Number of incorrect RAS predictions.
system.cpu.branchPred.indirectLookups         4839013                       # Number of indirect predictor lookups.
system.cpu.branchPred.indirectHits            4794863                       # Number of indirect target hits.
system.cpu.branchPred.indirectMisses            44150                       # Number of indirect misses.
system.cpu.branchPred.indirectMispredicted          245                       # Number of mispredicted indirect branches.
system.cpu.commit.commitSquashedInsts       368666670                       # The number of squashed insts skipped by commit
system.cpu.commit.commitNonSpecStalls             452                       # The number of times commit has been forced to stall to communicate backwards
system.cpu.commit.branchMispredicts           4378785                       # The number of times a branch was mispredicted
system.cpu.commit.numCommittedDist::samples   1012162569                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::mean     1.893633                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::stdev     1.798996                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::underflows            0      0.00%      0.00% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::0       380438483     37.59%     37.59% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::1       166334909     16.43%     54.02% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::2        35619056      3.52%     57.54% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::3        39989138      3.95%     61.49% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::4       389780983     38.51%    100.00% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::overflows            0      0.00%    100.00% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::min_value            0                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::max_value            4                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::total   1012162569                       # Number of insts commited each cycle
system.cpu.commit.instsCommitted           1851147566                       # Number of instructions committed
system.cpu.commit.opsCommitted             1916664367                       # Number of ops (including micro ops) committed
system.cpu.commit.memRefs                   899265504                       # Number of memory references committed
system.cpu.commit.loads                     712912706                       # Number of loads committed
system.cpu.commit.amos                             82                       # Number of atomic instructions committed
system.cpu.commit.membars                          87                       # Number of memory barriers committed
system.cpu.commit.branches                  249058276                       # Number of branches committed
system.cpu.commit.vector                       155964                       # Number of committed Vector instructions.
system.cpu.commit.floating                          0                       # Number of committed floating point instructions.
system.cpu.commit.integer                  1699960885                       # Number of committed integer instructions.
system.cpu.commit.functionCalls              16985756                       # Number of function calls committed.
system.cpu.commit.committedInstType_0::No_OpClass          180      0.00%      0.00% # Class of committed instruction
system.cpu.commit.committedInstType_0::IntAlu    996301654     51.98%     51.98% # Class of committed instruction
system.cpu.commit.committedInstType_0::IntMult     20993351      1.10%     53.08% # Class of committed instruction
system.cpu.commit.committedInstType_0::IntDiv         2243      0.00%     53.08% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatAdd         9179      0.00%     53.08% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatCmp         8054      0.00%     53.08% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatCvt        22346      0.00%     53.08% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatMult        22397      0.00%     53.08% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatMultAcc            0      0.00%     53.08% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatDiv           95      0.00%     53.08% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatMisc        30397      0.00%     53.08% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatSqrt            6      0.00%     53.08% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdAdd          220      0.00%     53.08% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdAddAcc            0      0.00%     53.08% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdAlu         1548      0.00%     53.08% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdCmp          376      0.00%     53.08% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdCvt         6531      0.00%     53.08% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdMisc          286      0.00%     53.08% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdMult            0      0.00%     53.08% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdMultAcc            0      0.00%     53.08% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdShift            0      0.00%     53.08% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdShiftAcc            0      0.00%     53.08% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdDiv            0      0.00%     53.08% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdSqrt            0      0.00%     53.08% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdFloatAdd            0      0.00%     53.08% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdFloatAlu            0      0.00%     53.08% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdFloatCmp            0      0.00%     53.08% # Class of committed instruction
