
---------- Begin Simulation Statistics ----------
final_tick                               441337718400                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset)
host_inst_rate                                 360527                       # Simulator instruction rate (inst/s)
host_mem_usage                               16980368                       # Number of bytes of host memory used
host_op_rate                                   373304                       # Simulator op (including micro ops) rate (op/s)
host_seconds                                  5127.68                       # Real time elapsed on the host
host_tick_rate                               86069611                       # Simulator tick rate (ticks/s)
sim_freq                                 1000000000000                       # Frequency of simulated ticks
sim_insts                                  1848667267                       # Number of instructions simulated
sim_ops                                    1914184088                       # Number of ops (including micro ops) simulated
sim_seconds                                  0.441338                       # Number of seconds simulated
sim_ticks                                441337718400                       # Number of ticks simulated
system.cpu.cc_regfile_reads                 664820076                       # number of cc regfile reads
system.cpu.cc_regfile_writes                666177038                       # number of cc regfile writes
system.cpu.committedInsts                  1848667267                       # Number of Instructions Simulated
system.cpu.committedOps                    1914184088                       # Number of Ops (including micro ops) Simulated
system.cpu.cpi                               0.596832                       # CPI: Cycles Per Instruction
system.cpu.cpi_total                         0.596832                       # CPI: Total CPI of All Threads
system.cpu.idleCycles                           64034                       # Total number of cycles that the CPU has spent unscheduled due to idling
system.cpu.iew.branchMispredicts              4807886                       # Number of branch mispredicts detected at execute
system.cpu.iew.exec_branches                267614054                       # Number of branches executed
system.cpu.iew.exec_nop                       2734023                       # number of nop insts executed
system.cpu.iew.exec_rate                     1.888425                       # Inst execution rate
system.cpu.iew.exec_refs                    980828783                       # number of memory reference insts executed
system.cpu.iew.exec_stores                  206788488                       # Number of stores executed
system.cpu.iew.exec_swp                             0                       # number of swp insts executed
system.cpu.iew.iewBlockCycles                92410189                       # Number of cycles IEW is blocking
system.cpu.iew.iewDispLoadInsts             837792985                       # Number of dispatched load instructions
system.cpu.iew.iewDispNonSpecInsts               1877                       # Number of dispatched non-speculative instructions
system.cpu.iew.iewDispSquashedInsts                 0                       # Number of squashed instructions skipped by dispatch
system.cpu.iew.iewDispStoreInsts            240222799                       # Number of dispatched store instructions
system.cpu.iew.iewDispatchedInsts          2298621419                       # Number of instructions dispatched to IQ
system.cpu.iew.iewExecLoadInsts             774040295                       # Number of load instructions executed
system.cpu.iew.iewExecSquashedInsts           9417650                       # Number of squashed instructions skipped in execute
system.cpu.iew.iewExecutedInsts            2083583501                       # Number of executed instructions
system.cpu.iew.iewIQFullEvents                   6423                       # Number of times the IQ has become full, causing a stall
system.cpu.iew.iewIdleCycles                        0                       # Number of cycles IEW is idle
system.cpu.iew.iewLSQFullEvents                 29986                       # Number of times the LSQ has become full, causing a stall
system.cpu.iew.iewSquashCycles                4488492                       # Number of cycles IEW is squashing
system.cpu.iew.iewUnblockCycles                 40000                       # Number of cycles IEW is unblocking
system.cpu.iew.memOrderViolationEvents         118534                       # Number of memory order violations
system.cpu.iew.predictedNotTakenIncorrect      1894582                       # Number of branches that were predicted not taken incorrectly
system.cpu.iew.predictedTakenIncorrect        2913304                       # Number of branches that were predicted taken incorrectly
system.cpu.iew.wb_consumers                2251999226                       # num instructions consuming a value
system.cpu.iew.wb_count                    2066510784                       # cumulative count of insts written-back
system.cpu.iew.wb_fanout                     0.700115                       # average fanout of values written-back
system.cpu.iew.wb_producers                1576658423                       # num instructions producing a value
system.cpu.iew.wb_rate                       1.872952                       # insts written-back per cycle
system.cpu.iew.wb_sent                     2069423790                       # cumulative count of insts sent to commit
system.cpu.int_regfile_reads               2339724982                       # number of integer regfile reads
system.cpu.int_regfile_writes              1632431015                       # number of integer regfile writes
system.cpu.ipc                               1.675513                       # IPC: Instructions Per Cycle
system.cpu.ipc_total                         1.675513                       # IPC: Total IPC of All Threads
system.cpu.iq.FU_type_0::SimdSha1Hash               0      0.00%     52.71% # Type of FU issued
system.cpu.iq.FU_type_0::SimdSha1Hash2              0      0.00%     52.71% # Type of FU issued
system.cpu.iq.FU_type_0::SimdSha256Hash             0      0.00%     52.71% # Type of FU issued
system.cpu.iq.FU_type_0::SimdSha256Hash2            0      0.00%     52.71% # Type of FU issued
system.cpu.iq.FU_type_0::SimdShaSigma2              0      0.00%     52.71% # Type of FU issued
system.cpu.iq.FU_type_0::SimdShaSigma3              0      0.00%     52.71% # Type of FU issued
system.cpu.iq.FU_type_0::SimdPredAlu                0      0.00%     52.71% # Type of FU issued
system.cpu.iq.FU_type_0::MemRead            779953051     37.26%     89.97% # Type of FU issued
system.cpu.iq.FU_type_0::MemWrite           209930742     10.03%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::FloatMemRead               0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::FloatMemWrite              0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::IprAccess                  0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::InstPrefetch               0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::total             2093001151                       # Type of FU issued
system.cpu.iq.fp_alu_accesses                       0                       # Number of floating point alu accesses
system.cpu.iq.fp_inst_queue_reads                   0                       # Number of floating instruction queue reads
system.cpu.iq.fp_inst_queue_wakeup_accesses            0                       # Number of floating instruction queue wakeup accesses
system.cpu.iq.fp_inst_queue_writes                  0                       # Number of floating instruction queue writes
system.cpu.iq.fu_busy_cnt                   939295480                       # FU busy when requested
system.cpu.iq.fu_busy_rate                   0.448779                       # FU busy rate (busy events/executed inst)
system.cpu.iq.fu_full::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available
system.cpu.iq.fu_full::IntAlu               189275688     20.15%     20.15% # attempts to use FU when none available
system.cpu.iq.fu_full::IntMult                  87734      0.01%     20.16% # attempts to use FU when none available
system.cpu.iq.fu_full::IntDiv                       2      0.00%     20.16% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatAdd                     0      0.00%     20.16% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatCmp                     3      0.00%     20.16% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatCvt                    26      0.00%     20.16% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMult                    0      0.00%     20.16% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMultAcc                 0      0.00%     20.16% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatDiv                    22      0.00%     20.16% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMisc                   19      0.00%     20.16% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatSqrt                    0      0.00%     20.16% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAdd                      0      0.00%     20.16% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAddAcc                   0      0.00%     20.16% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAlu                      7      0.00%     20.16% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdCmp                    109      0.00%     20.16% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdCvt                      4      0.00%     20.16% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMisc                     0      0.00%     20.16% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMult                     0      0.00%     20.16% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMultAcc                  0      0.00%     20.16% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShift                    0      0.00%     20.16% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShiftAcc                 0      0.00%     20.16% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdDiv                      0      0.00%     20.16% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSqrt                     0      0.00%     20.16% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatAdd                 0      0.00%     20.16% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatAlu                 0      0.00%     20.16% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatCmp                 0      0.00%     20.16% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatCvt                 0      0.00%     20.16% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatDiv                 0      0.00%     20.16% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMisc                0      0.00%     20.16% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMult                0      0.00%     20.16% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMultAcc             0      0.00%     20.16% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatSqrt                0      0.00%     20.16% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceAdd                0      0.00%     20.16% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceAlu                0      0.00%     20.16% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceCmp                0      0.00%     20.16% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatReduceAdd            0      0.00%     20.16% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatReduceCmp            0      0.00%     20.16% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAes                      0      0.00%     20.16% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAesMix                   0      0.00%     20.16% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha1Hash                 0      0.00%     20.16% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha1Hash2                0      0.00%     20.16% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha256Hash               0      0.00%     20.16% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha256Hash2              0      0.00%     20.16% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShaSigma2                0      0.00%     20.16% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShaSigma3                0      0.00%     20.16% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdPredAlu                  0      0.00%     20.16% # attempts to use FU when none available
system.cpu.iq.fu_full::MemRead              693152780     73.79%     93.96% # attempts to use FU when none available
system.cpu.iq.fu_full::MemWrite              56779086      6.04%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMemRead                 0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMemWrite                0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::IprAccess                    0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::InstPrefetch                 0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.int_alu_accesses             3032100779                       # Number of integer alu accesses
system.cpu.iq.int_inst_queue_reads         6256539744                       # Number of integer instruction queue reads
system.cpu.iq.int_inst_queue_wakeup_accesses   2066345308                       # Number of integer instruction queue wakeup accesses
system.cpu.iq.int_inst_queue_writes        2677492697                       # Number of integer instruction queue writes
system.cpu.iq.iqInstsAdded                 2295885512                       # Number of instructions added to the IQ (excludes non-spec)
system.cpu.iq.iqInstsIssued                2093001151                       # Number of instructions issued
system.cpu.iq.iqNonSpecInstsAdded                1884                       # Number of non-speculative instructions added to the IQ
system.cpu.iq.iqSquashedInstsExamined       381703307                       # Number of squashed instructions iterated over during squash; mainly for profiling
system.cpu.iq.iqSquashedInstsIssued          28324926                       # Number of squashed instructions issued
system.cpu.iq.iqSquashedNonSpecRemoved           1432                       # Number of squashed non-spec instructions that were removed
system.cpu.iq.iqSquashedOperandsExamined    351116552                       # Number of squashed operands that are examined and possibly removed from graph
system.cpu.iq.issued_per_cycle::samples    1103280263                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::mean         1.897071                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::stdev        1.251674                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::underflows            0      0.00%      0.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::0           226685474     20.55%     20.55% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::1           163448094     14.81%     35.36% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::2           289358306     26.23%     61.59% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::3           348212847     31.56%     93.15% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::4            71679881      6.50%     99.65% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::5             3895589      0.35%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::6                  69      0.00%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::7                   3      0.00%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::8                   0      0.00%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::overflows            0      0.00%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::min_value            0                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::max_value            7                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::total      1103280263                       # Number of insts issued each cycle
system.cpu.iq.rate                           1.896961                       # Inst issue rate
system.cpu.iq.vec_alu_accesses                 195662                       # Number of vector alu accesses
system.cpu.iq.vec_inst_queue_reads             363227                       # Number of vector instruction queue reads
system.cpu.iq.vec_inst_queue_wakeup_accesses       165476                       # Number of vector instruction queue wakeup accesses
system.cpu.iq.vec_inst_queue_writes            216307                       # Number of vector instruction queue writes
system.cpu.memDep0.conflictingLoads         361947624                       # Number of conflicting loads.
system.cpu.memDep0.conflictingStores         61480408                       # Number of conflicting stores.
system.cpu.memDep0.insertedLoads            837792985                       # Number of loads inserted to the mem dependence unit.
system.cpu.memDep0.insertedStores           240222799                       # Number of stores inserted to the mem dependence unit.
system.cpu.misc_regfile_reads              4577385107                       # number of misc regfile reads
system.cpu.misc_regfile_writes                  68827                       # number of misc regfile writes
system.cpu.numCycles                       1103344297                       # number of cpu cycles simulated
system.cpu.numWorkItemsCompleted                    0                       # number of work items this cpu completed
system.cpu.numWorkItemsStarted                      0                       # number of work items this cpu started
system.cpu.timesIdled                             542                       # Number of times that the entire CPU went into an idle state and unscheduled itself
system.cpu.vec_regfile_reads                   128663                       # number of vector regfile reads
system.cpu.vec_regfile_writes                  124623                       # number of vector regfile writes
system.cpu.workload.numSyscalls                   278                       # Number of system calls
system.membus.snoop_filter.hit_multi_requests            0                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data.
system.membus.snoop_filter.hit_multi_snoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data.
system.membus.snoop_filter.hit_single_requests      2087565                       # Number of requests hitting in the snoop filter with a single holder of the requested data.
system.membus.snoop_filter.hit_single_snoops            0                       # Number of snoops hitting in the snoop filter with a single holder of the requested data.
system.membus.snoop_filter.tot_requests       4182738                       # Total number of requests made to the snoop filter.
system.membus.snoop_filter.tot_snoops               0                       # Total number of snoops made to the snoop filter.
system.tol2bus.snoop_filter.hit_multi_requests         1505                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data.
system.tol2bus.snoop_filter.hit_multi_snoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data.
system.tol2bus.snoop_filter.hit_single_requests     24232020                       # Number of requests hitting in the snoop filter with a single holder of the requested data.
system.tol2bus.snoop_filter.hit_single_snoops        38756                       # Number of snoops hitting in the snoop filter with a single holder of the requested data.
system.tol2bus.snoop_filter.tot_requests     48464820                       # Total number of requests made to the snoop filter.
system.tol2bus.snoop_filter.tot_snoops          38756                       # Total number of snoops made to the snoop filter.
system.clk_domain.clock                          1000                       # Clock period in ticks
system.cpu.branchPred.lookups               326690486                       # Number of BP lookups
system.cpu.branchPred.condPredicted         263254227                       # Number of conditional branches predicted
system.cpu.branchPred.condIncorrect           4380497                       # Number of conditional branches incorrect
system.cpu.branchPred.BTBLookups            203994144                       # Number of BTB lookups
system.cpu.branchPred.BTBHits               203968311                       # Number of BTB hits
system.cpu.branchPred.BTBHitPct             99.987336                       # BTB Hit Percentage
system.cpu.branchPred.RASUsed                23402492                       # Number of times the RAS was used to get a target.
system.cpu.branchPred.RASIncorrect                626                       # Number of incorrect RAS predictions.
system.cpu.branchPred.indirectLookups         4837999                       # Number of indirect predictor lookups.
system.cpu.branchPred.indirectHits            4795143                       # Number of indirect target hits.
system.cpu.branchPred.indirectMisses            42856                       # Number of indirect misses.
system.cpu.branchPred.indirectMispredicted          248                       # Number of mispredicted indirect branches.
system.cpu.commit.commitSquashedInsts       368667149                       # The number of squashed insts skipped by commit
system.cpu.commit.commitNonSpecStalls             452                       # The number of times commit has been forced to stall to communicate backwards
system.cpu.commit.branchMispredicts           4379040                       # The number of times a branch was mispredicted
system.cpu.commit.numCommittedDist::samples   1006891375                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::mean     1.903547                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::stdev     1.798631                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::underflows            0      0.00%      0.00% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::0       375300126     37.27%     37.27% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::1       166183312     16.50%     53.78% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::2        35583579      3.53%     57.31% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::3        39982695      3.97%     61.28% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::4       389841663     38.72%    100.00% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::overflows            0      0.00%    100.00% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::min_value            0                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::max_value            4                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::total   1006891375                       # Number of insts commited each cycle
system.cpu.commit.instsCommitted           1851148386                       # Number of instructions committed
system.cpu.commit.opsCommitted             1916665207                       # Number of ops (including micro ops) committed
system.cpu.commit.memRefs                   899265584                       # Number of memory references committed
system.cpu.commit.loads                     712912765                       # Number of loads committed
system.cpu.commit.amos                             82                       # Number of atomic instructions committed
system.cpu.commit.membars                          87                       # Number of memory barriers committed
system.cpu.commit.branches                  249058439                       # Number of branches committed
system.cpu.commit.vector                       156013                       # Number of committed Vector instructions.
system.cpu.commit.floating                          0                       # Number of committed floating point instructions.
system.cpu.commit.integer                  1699961556                       # Number of committed integer instructions.
system.cpu.commit.functionCalls              16985761                       # Number of function calls committed.
system.cpu.commit.committedInstType_0::No_OpClass          180      0.00%      0.00% # Class of committed instruction
system.cpu.commit.committedInstType_0::IntAlu    996302471     51.98%     51.98% # Class of committed instruction
system.cpu.commit.committedInstType_0::IntMult     20993310      1.10%     53.08% # Class of committed instruction
system.cpu.commit.committedInstType_0::IntDiv         2223      0.00%     53.08% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatAdd         9176      0.00%     53.08% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatCmp         8067      0.00%     53.08% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatCvt        22346      0.00%     53.08% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatMult        22397      0.00%     53.08% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatMultAcc            0      0.00%     53.08% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatDiv           95      0.00%     53.08% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatMisc        30391      0.00%     53.08% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatSqrt            6      0.00%     53.08% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdAdd          220      0.00%     53.08% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdAddAcc            0      0.00%     53.08% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdAlu         1548      0.00%     53.08% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdCmp          376      0.00%     53.08% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdCvt         6531      0.00%     53.08% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdMisc          286      0.00%     53.08% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdMult            0      0.00%     53.08% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdMultAcc            0      0.00%     53.08% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdShift            0      0.00%     53.08% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdShiftAcc            0      0.00%     53.08% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdDiv            0      0.00%     53.08% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdSqrt            0      0.00%     53.08% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdFloatAdd            0      0.00%     53.08% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdFloatAlu            0      0.00%     53.08% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdFloatCmp            0      0.00%     53.08% # Class of committed instruction
