
---------- Begin Simulation Statistics ----------
final_tick                               1090021570400                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset)
host_inst_rate                                 359349                       # Simulator instruction rate (inst/s)
host_mem_usage                               16990352                       # Number of bytes of host memory used
host_op_rate                                   372937                       # Simulator op (including micro ops) rate (op/s)
host_seconds                                 12268.17                       # Real time elapsed on the host
host_tick_rate                               88849568                       # Simulator tick rate (ticks/s)
sim_freq                                 1000000000000                       # Frequency of simulated ticks
sim_insts                                  4408552760                       # Number of instructions simulated
sim_ops                                    4575251571                       # Number of ops (including micro ops) simulated
sim_seconds                                  1.090022                       # Number of seconds simulated
sim_ticks                                1090021570400                       # Number of ticks simulated
system.cpu.cc_regfile_reads                1567767953                       # number of cc regfile reads
system.cpu.cc_regfile_writes               1570439790                       # number of cc regfile writes
system.cpu.committedInsts                  4408552760                       # Number of Instructions Simulated
system.cpu.committedOps                    4575251571                       # Number of Ops (including micro ops) Simulated
system.cpu.cpi                               0.618129                       # CPI: Cycles Per Instruction
system.cpu.cpi_total                         0.618129                       # CPI: Total CPI of All Threads
system.cpu.idleCycles                           63228                       # Total number of cycles that the CPU has spent unscheduled due to idling
system.cpu.iew.branchMispredicts             10717844                       # Number of branch mispredicts detected at execute
system.cpu.iew.exec_branches                636748658                       # Number of branches executed
system.cpu.iew.exec_nop                       6581787                       # number of nop insts executed
system.cpu.iew.exec_rate                     1.824164                       # Inst execution rate
system.cpu.iew.exec_refs                   2331333769                       # number of memory reference insts executed
system.cpu.iew.exec_stores                  502981644                       # Number of stores executed
system.cpu.iew.exec_swp                             0                       # number of swp insts executed
system.cpu.iew.iewBlockCycles               204831599                       # Number of cycles IEW is blocking
system.cpu.iew.iewDispLoadInsts            1956511489                       # Number of dispatched load instructions
system.cpu.iew.iewDispNonSpecInsts               2209                       # Number of dispatched non-speculative instructions
system.cpu.iew.iewDispSquashedInsts                 0                       # Number of squashed instructions skipped by dispatch
system.cpu.iew.iewDispStoreInsts            577073826                       # Number of dispatched store instructions
system.cpu.iew.iewDispatchedInsts          5427450276                       # Number of instructions dispatched to IQ
system.cpu.iew.iewExecLoadInsts            1828352125                       # Number of load instructions executed
system.cpu.iew.iewExecSquashedInsts          20708392                       # Number of squashed instructions skipped in execute
system.cpu.iew.iewExecutedInsts            4970945322                       # Number of executed instructions
system.cpu.iew.iewIQFullEvents                  14968                       # Number of times the IQ has become full, causing a stall
system.cpu.iew.iewIdleCycles                        0                       # Number of cycles IEW is idle
system.cpu.iew.iewLSQFullEvents                111781                       # Number of times the LSQ has become full, causing a stall
system.cpu.iew.iewSquashCycles                9962091                       # Number of cycles IEW is squashing
system.cpu.iew.iewUnblockCycles                138715                       # Number of cycles IEW is unblocking
system.cpu.iew.memOrderViolationEvents         276330                       # Number of memory order violations
system.cpu.iew.predictedNotTakenIncorrect      4212564                       # Number of branches that were predicted not taken incorrectly
system.cpu.iew.predictedTakenIncorrect        6505280                       # Number of branches that were predicted taken incorrectly
system.cpu.iew.wb_consumers                5382102873                       # num instructions consuming a value
system.cpu.iew.wb_count                    4929382915                       # cumulative count of insts written-back
system.cpu.iew.wb_fanout                     0.696841                       # average fanout of values written-back
system.cpu.iew.wb_producers                3750468564                       # num instructions producing a value
system.cpu.iew.wb_rate                       1.808912                       # insts written-back per cycle
system.cpu.iew.wb_sent                     4935586610                       # cumulative count of insts sent to commit
system.cpu.int_regfile_reads               5607604285                       # number of integer regfile reads
system.cpu.int_regfile_writes              3890359257                       # number of integer regfile writes
system.cpu.ipc                               1.617786                       # IPC: Instructions Per Cycle
system.cpu.ipc_total                         1.617786                       # IPC: Total IPC of All Threads
system.cpu.iq.FU_type_0::SimdSha1Hash               0      0.00%     52.90% # Type of FU issued
system.cpu.iq.FU_type_0::SimdSha1Hash2              0      0.00%     52.90% # Type of FU issued
system.cpu.iq.FU_type_0::SimdSha256Hash             0      0.00%     52.90% # Type of FU issued
system.cpu.iq.FU_type_0::SimdSha256Hash2            0      0.00%     52.90% # Type of FU issued
system.cpu.iq.FU_type_0::SimdShaSigma2              0      0.00%     52.90% # Type of FU issued
system.cpu.iq.FU_type_0::SimdShaSigma3              0      0.00%     52.90% # Type of FU issued
system.cpu.iq.FU_type_0::SimdPredAlu                0      0.00%     52.90% # Type of FU issued
system.cpu.iq.FU_type_0::MemRead           1840980394     36.88%     89.78% # Type of FU issued
system.cpu.iq.FU_type_0::MemWrite           510233867     10.22%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::FloatMemRead               0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::FloatMemWrite              0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::IprAccess                  0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::InstPrefetch               0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::total             4991653714                       # Type of FU issued
system.cpu.iq.fp_alu_accesses                       0                       # Number of floating point alu accesses
system.cpu.iq.fp_inst_queue_reads                   0                       # Number of floating instruction queue reads
system.cpu.iq.fp_inst_queue_wakeup_accesses            0                       # Number of floating instruction queue wakeup accesses
system.cpu.iq.fp_inst_queue_writes                  0                       # Number of floating instruction queue writes
system.cpu.iq.fu_busy_cnt                  2244724874                       # FU busy when requested
system.cpu.iq.fu_busy_rate                   0.449696                       # FU busy rate (busy events/executed inst)
system.cpu.iq.fu_full::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available
system.cpu.iq.fu_full::IntAlu               483268102     21.53%     21.53% # attempts to use FU when none available
system.cpu.iq.fu_full::IntMult                 215449      0.01%     21.54% # attempts to use FU when none available
system.cpu.iq.fu_full::IntDiv                       3      0.00%     21.54% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatAdd                     0      0.00%     21.54% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatCmp                     3      0.00%     21.54% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatCvt                    26      0.00%     21.54% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMult                    0      0.00%     21.54% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMultAcc                 0      0.00%     21.54% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatDiv                    22      0.00%     21.54% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMisc                   19      0.00%     21.54% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatSqrt                    0      0.00%     21.54% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAdd                      0      0.00%     21.54% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAddAcc                   0      0.00%     21.54% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAlu                      7      0.00%     21.54% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdCmp                    109      0.00%     21.54% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdCvt                      4      0.00%     21.54% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMisc                     0      0.00%     21.54% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMult                     0      0.00%     21.54% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMultAcc                  0      0.00%     21.54% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShift                    0      0.00%     21.54% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShiftAcc                 0      0.00%     21.54% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdDiv                      0      0.00%     21.54% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSqrt                     0      0.00%     21.54% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatAdd                 0      0.00%     21.54% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatAlu                 0      0.00%     21.54% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatCmp                 0      0.00%     21.54% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatCvt                 0      0.00%     21.54% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatDiv                 0      0.00%     21.54% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMisc                0      0.00%     21.54% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMult                0      0.00%     21.54% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMultAcc             0      0.00%     21.54% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatSqrt                0      0.00%     21.54% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceAdd                0      0.00%     21.54% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceAlu                0      0.00%     21.54% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceCmp                0      0.00%     21.54% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatReduceAdd            0      0.00%     21.54% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatReduceCmp            0      0.00%     21.54% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAes                      0      0.00%     21.54% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAesMix                   0      0.00%     21.54% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha1Hash                 0      0.00%     21.54% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha1Hash2                0      0.00%     21.54% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha256Hash               0      0.00%     21.54% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha256Hash2              0      0.00%     21.54% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShaSigma2                0      0.00%     21.54% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShaSigma3                0      0.00%     21.54% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdPredAlu                  0      0.00%     21.54% # attempts to use FU when none available
system.cpu.iq.fu_full::MemRead             1621652735     72.24%     93.78% # attempts to use FU when none available
system.cpu.iq.fu_full::MemWrite             139588395      6.22%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMemRead                 0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMemWrite                0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::IprAccess                    0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::InstPrefetch                 0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.int_alu_accesses             7236034198                       # Number of integer alu accesses
system.cpu.iq.int_inst_queue_reads        15013636808                       # Number of integer instruction queue reads
system.cpu.iq.int_inst_queue_wakeup_accesses   4929091518                       # Number of integer instruction queue wakeup accesses
system.cpu.iq.int_inst_queue_writes        6266397247                       # Number of integer instruction queue writes
system.cpu.iq.iqInstsAdded                 5420866273                       # Number of instructions added to the IQ (excludes non-spec)
system.cpu.iq.iqInstsIssued                4991653714                       # Number of instructions issued
system.cpu.iq.iqNonSpecInstsAdded                2216                       # Number of non-speculative instructions added to the IQ
system.cpu.iq.iqSquashedInstsExamined       845616917                       # Number of squashed instructions iterated over during squash; mainly for profiling
system.cpu.iq.iqSquashedInstsIssued          61251490                       # Number of squashed instructions issued
system.cpu.iq.iqSquashedNonSpecRemoved           1865                       # Number of squashed non-spec instructions that were removed
system.cpu.iq.iqSquashedOperandsExamined    755287360                       # Number of squashed operands that are examined and possibly removed from graph
system.cpu.iq.issued_per_cycle::samples    2724990699                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::mean         1.831806                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::stdev        1.289444                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::underflows            0      0.00%      0.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::0           639188251     23.46%     23.46% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::1           404423693     14.84%     38.30% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::2           657987996     24.15%     62.44% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::3           832320393     30.54%     92.99% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::4           181059083      6.64%     99.63% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::5            10011183      0.37%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::6                  97      0.00%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::7                   3      0.00%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::8                   0      0.00%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::overflows            0      0.00%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::min_value            0                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::max_value            7                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::total      2724990699                       # Number of insts issued each cycle
system.cpu.iq.rate                           1.831763                       # Inst issue rate
system.cpu.iq.vec_alu_accesses                 344172                       # Number of vector alu accesses
system.cpu.iq.vec_inst_queue_reads             637683                       # Number of vector instruction queue reads
system.cpu.iq.vec_inst_queue_wakeup_accesses       291397                       # Number of vector instruction queue wakeup accesses
system.cpu.iq.vec_inst_queue_writes            364042                       # Number of vector instruction queue writes
system.cpu.memDep0.conflictingLoads         842973714                       # Number of conflicting loads.
system.cpu.memDep0.conflictingStores        141714082                       # Number of conflicting stores.
system.cpu.memDep0.insertedLoads           1956511489                       # Number of loads inserted to the mem dependence unit.
system.cpu.memDep0.insertedStores           577073826                       # Number of stores inserted to the mem dependence unit.
system.cpu.misc_regfile_reads             10887308957                       # number of misc regfile reads
system.cpu.misc_regfile_writes                 134335                       # number of misc regfile writes
system.cpu.numCycles                       2725053927                       # number of cpu cycles simulated
system.cpu.numWorkItemsCompleted                    0                       # number of work items this cpu completed
system.cpu.numWorkItemsStarted                      0                       # number of work items this cpu started
system.cpu.timesIdled                             526                       # Number of times that the entire CPU went into an idle state and unscheduled itself
system.cpu.vec_regfile_reads                   227923                       # number of vector regfile reads
system.cpu.vec_regfile_writes                  227014                       # number of vector regfile writes
system.cpu.workload.numSyscalls                   155                       # Number of system calls
system.membus.snoop_filter.hit_multi_requests            0                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data.
system.membus.snoop_filter.hit_multi_snoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data.
system.membus.snoop_filter.hit_single_requests      6105727                       # Number of requests hitting in the snoop filter with a single holder of the requested data.
system.membus.snoop_filter.hit_single_snoops            0                       # Number of snoops hitting in the snoop filter with a single holder of the requested data.
system.membus.snoop_filter.tot_requests      12219013                       # Total number of requests made to the snoop filter.
system.membus.snoop_filter.tot_snoops               0                       # Total number of snoops made to the snoop filter.
system.tol2bus.snoop_filter.hit_multi_requests         1575                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data.
system.tol2bus.snoop_filter.hit_multi_snoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data.
system.tol2bus.snoop_filter.hit_single_requests     70154586                       # Number of requests hitting in the snoop filter with a single holder of the requested data.
system.tol2bus.snoop_filter.hit_single_snoops        52629                       # Number of snoops hitting in the snoop filter with a single holder of the requested data.
system.tol2bus.snoop_filter.tot_requests    140309943                       # Total number of requests made to the snoop filter.
system.tol2bus.snoop_filter.tot_snoops          52629                       # Total number of snoops made to the snoop filter.
system.clk_domain.clock                          1000                       # Clock period in ticks
system.cpu.branchPred.lookups               766141232                       # Number of BP lookups
system.cpu.branchPred.condPredicted         609741361                       # Number of conditional branches predicted
system.cpu.branchPred.condIncorrect           9711860                       # Number of conditional branches incorrect
system.cpu.branchPred.BTBLookups            479734711                       # Number of BTB lookups
system.cpu.branchPred.BTBHits               479689125                       # Number of BTB hits
system.cpu.branchPred.BTBHitPct             99.990498                       # BTB Hit Percentage
system.cpu.branchPred.RASUsed                58797453                       # Number of times the RAS was used to get a target.
system.cpu.branchPred.RASIncorrect               1868                       # Number of incorrect RAS predictions.
system.cpu.branchPred.indirectLookups        11927053                       # Number of indirect predictor lookups.
system.cpu.branchPred.indirectHits           11849146                       # Number of indirect target hits.
system.cpu.branchPred.indirectMisses            77907                       # Number of indirect misses.
system.cpu.branchPred.indirectMispredicted          239                       # Number of mispredicted indirect branches.
system.cpu.commit.commitSquashedInsts       816877570                       # The number of squashed insts skipped by commit
system.cpu.commit.commitNonSpecStalls             351                       # The number of times commit has been forced to stall to communicate backwards
system.cpu.commit.branchMispredicts           9710382                       # The number of times a branch was mispredicted
system.cpu.commit.numCommittedDist::samples   2511203128                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::mean     1.824394                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::stdev     1.802712                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::underflows            0      0.00%      0.00% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::0      1002162400     39.91%     39.91% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::1       399694657     15.92%     55.82% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::2        79752207      3.18%     59.00% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::3        96149909      3.83%     62.83% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::4       933443955     37.17%    100.00% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::overflows            0      0.00%    100.00% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::min_value            0                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::max_value            4                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::total   2511203128                       # Number of insts commited each cycle
system.cpu.commit.instsCommitted           4414725807                       # Number of instructions committed
system.cpu.commit.opsCommitted             4581424618                       # Number of ops (including micro ops) committed
system.cpu.commit.memRefs                  2141240497                       # Number of memory references committed
system.cpu.commit.loads                    1687675035                       # Number of loads committed
system.cpu.commit.amos                             93                       # Number of atomic instructions committed
system.cpu.commit.membars                          98                       # Number of memory barriers committed
system.cpu.commit.branches                  592727288                       # Number of branches committed
system.cpu.commit.vector                       274706                       # Number of committed Vector instructions.
system.cpu.commit.floating                          0                       # Number of committed floating point instructions.
system.cpu.commit.integer                  4070786234                       # Number of committed integer instructions.
system.cpu.commit.functionCalls              43134427                       # Number of function calls committed.
system.cpu.commit.committedInstType_0::No_OpClass          191      0.00%      0.00% # Class of committed instruction
system.cpu.commit.committedInstType_0::IntAlu   2385443567     52.07%     52.07% # Class of committed instruction
system.cpu.commit.committedInstType_0::IntMult     54548620      1.19%     53.26% # Class of committed instruction
system.cpu.commit.committedInstType_0::IntDiv         2350      0.00%     53.26% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatAdd        17377      0.00%     53.26% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatCmp        14146      0.00%     53.26% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatCvt        44916      0.00%     53.26% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatMult        44967      0.00%     53.26% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatMultAcc            0      0.00%     53.26% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatDiv           95      0.00%     53.26% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatMisc        52859      0.00%     53.26% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatSqrt            6      0.00%     53.26% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdAdd          220      0.00%     53.26% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdAddAcc            0      0.00%     53.26% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdAlu         1548      0.00%     53.26% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdCmp          376      0.00%     53.26% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdCvt        12597      0.00%     53.26% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdMisc          286      0.00%     53.26% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdMult            0      0.00%     53.26% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdMultAcc            0      0.00%     53.26% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdShift            0      0.00%     53.26% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdShiftAcc            0      0.00%     53.26% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdDiv            0      0.00%     53.26% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdSqrt            0      0.00%     53.26% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdFloatAdd            0      0.00%     53.26% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdFloatAlu            0      0.00%     53.26% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdFloatCmp            0      0.00%     53.26% # Class of committed instruction
